NOTA;GRUPO
10;LONG TAIL / PJ / MOBILE / MADURO
8;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PJ / MOBILE / NOVATO
8;LONG TAIL / PF / MOBILE / NOVATO
8;LONG TAIL / PF / MOBILE / CHURN
8;LONG TAIL / PJ / MOBILE / MADURO
5;LONG TAIL / PF / MOBILE / NOVATO
9;LONG TAIL / PF / MOBILE / CHURN
5;LONG TAIL / PF / MOBILE / NOVATO
7;LONG TAIL / PF / MOBILE / CHURN
9;LONG TAIL / PF / MOBILE / CHURN
7;LONG TAIL / PF / MOBILE / CHURN
9;LONG TAIL / PF / MOBILE / NOVATO
8;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PF / MOBILE / MADURO
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / NOVATO
0;LONG TAIL / PJ / MOBILE / MADURO
4;LONG TAIL / PF / MOBILE / CHURN
4;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PJ / MOBILE / MADURO
7;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PJ / MOBILE / NOVATO
5;LONG TAIL / PJ / MOBILE / MADURO
9;LONG TAIL / PJ / MOBILE / NOVATO
7;LONG TAIL / PF / MOBILE / CHURN
8;LONG TAIL / PJ / MOBILE / NOVATO
7;LONG TAIL / PJ / MOBILE / NOVATO
10;LONG TAIL / PJ / MOBILE / MADURO
6;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / CHURN
9;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / NOVATO
9;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PF / MOBILE / CHURN
7;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PF / MOBILE / CHURN
7;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PF / MOBILE / CHURN
7;LONG TAIL / PJ / MOBILE / MADURO
7;LONG TAIL / PJ / MOBILE / MADURO
9;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PJ / MOBILE / NOVATO
8;LONG TAIL / PF / MOBILE / CHURN
9;LONG TAIL / PJ / MOBILE / MADURO
8;LONG TAIL / PF / MOBILE / NOVATO
8;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PF / MOBILE / CHURN
10;LONG TAIL / PF / MOBILE / CHURN
5;LONG TAIL / PJ / MOBILE / CHURN
5;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PJ / MOBILE / MADURO
10;LONG TAIL / PJ / MOBILE / CHURN
0;LONG TAIL / PJ / MOBILE / CHURN
6;LONG TAIL / PF / MOBILE / NOVATO
10;LONG TAIL / PJ / MOBILE / CHURN
2;LONG TAIL / PF / MOBILE / NOVATO
9;LONG TAIL / PF / MOBILE / NOVATO
